dimension,candidate,comparator,fixed,metric,direction,mean,standard_deviation,median,paired_confidence_interval,mean_difference_candidate_minus_comparator,raw_p_value,holm_adjusted_p_value,wilcoxon_statistic,n_seed_pairs,n_candidate_better,n_comparator_better,n_ties,effect_size.paired_standardized_mean,effect_size.matched_pairs_rank_biserial,effect_size.orientation,denominator.paired_seed_resource_runs,generator_version,seed_split,candidate_bundle_sha256,package_versions,config_identity,metric_direction
policy,revised_priority,legacy_priority,"{""partition"": ""product_cij""}",unserved_genuine_incidents,lower,0,0,0,"[0.0, 0.0]",0,1,1,0,120,0,0,120,0,0,positive means candidate is better,120,4.1.0,test:3000-3039,a7c7a3f7ea63e57f1d98bd42f21c02aa04a69eaa37c824584a2be65f00f2d7e1,"{""numpy"": ""2.0.2"", ""pandas"": ""2.2.2"", ""python-louvain"": ""0.16"", ""scikit-learn"": ""1.6.1"", ""scipy"": ""1.16.3""}","{""additive"": {""calibration_objective"": 0.024220283682757516, ""knn"": 8, ""q"": 0.95}, ""error_model"": ""conservative-v1"", ""product"": {""knn"": 8, ""resolution"": 1.2, ""sigma_geo_m"": 900.0, ""tau_temp_min"": 60.0, ""threshold_quantile"": 0.95, ""track"": ""operational_label_free""}}","{""arrival_equity_gap_min"": ""lower"", ""boat_workload_cv"": ""lower"", ""cvar90_arrival_min"": ""lower"", ""deadline_miss_rate"": ""lower"", ""duplicate_dispatches"": ""lower"", ""fake_dispatches"": ""lower"", ""latent_harm"": ""lower"", ""max_arrival_min"": ""lower"", ""mean_arrival_min"": ""lower"", ""merge_caused_misses"": ""lower"", ""split_trips"": ""lower"", ""total_fleet_workload_min"": ""lower"", ""unique_population_reached_by_deadline_rate"": ""higher"", ""unserved_genuine_incidents"": ""lower""}"
policy,revised_priority,nearest_first,"{""partition"": ""product_cij""}",latent_harm,lower,-69.88463928,121.9623843,-56.36752686,"[-91.98395277887522, -48.2346958995025]",69.88463928,2.220192392e-08,1.776153914e-07,1494,120,34,86,0,-0.5730015829,-0.5884297521,positive means candidate is better,120,4.1.0,test:3000-3039,a7c7a3f7ea63e57f1d98bd42f21c02aa04a69eaa37c824584a2be65f00f2d7e1,"{""numpy"": ""2.0.2"", ""pandas"": ""2.2.2"", ""python-louvain"": ""0.16"", ""scikit-learn"": ""1.6.1"", ""scipy"": ""1.16.3""}","{""additive"": {""calibration_objective"": 0.024220283682757516, ""knn"": 8, ""q"": 0.95}, ""error_model"": ""conservative-v1"", ""product"": {""knn"": 8, ""resolution"": 1.2, ""sigma_geo_m"": 900.0, ""tau_temp_min"": 60.0, ""threshold_quantile"": 0.95, ""track"": ""operational_label_free""}}","{""arrival_equity_gap_min"": ""lower"", ""boat_workload_cv"": ""lower"", ""cvar90_arrival_min"": ""lower"", ""deadline_miss_rate"": ""lower"", ""duplicate_dispatches"": ""lower"", ""fake_dispatches"": ""lower"", ""latent_harm"": ""lower"", ""max_arrival_min"": ""lower"", ""mean_arrival_min"": ""lower"", ""merge_caused_misses"": ""lower"", ""split_trips"": ""lower"", ""total_fleet_workload_min"": ""lower"", ""unique_population_reached_by_deadline_rate"": ""higher"", ""unserved_genuine_incidents"": ""lower""}"
policy,revised_priority,nearest_first,"{""partition"": ""product_cij""}",deadline_miss_rate,lower,-0.1770833333,0.1613064875,-0.1875,"[-0.20520833333333333, -0.14895833333333333]",0.1770833333,2.508724272e-16,3.010469126e-15,295.5,120,11,98,11,-1.097806642,-0.9014178482,positive means candidate is better,120,4.1.0,test:3000-3039,a7c7a3f7ea63e57f1d98bd42f21c02aa04a69eaa37c824584a2be65f00f2d7e1,"{""numpy"": ""2.0.2"", ""pandas"": ""2.2.2"", ""python-louvain"": ""0.16"", ""scikit-learn"": ""1.6.1"", ""scipy"": ""1.16.3""}","{""additive"": {""calibration_objective"": 0.024220283682757516, ""knn"": 8, ""q"": 0.95}, ""error_model"": ""conservative-v1"", ""product"": {""knn"": 8, ""resolution"": 1.2, ""sigma_geo_m"": 900.0, ""tau_temp_min"": 60.0, ""threshold_quantile"": 0.95, ""track"": ""operational_label_free""}}","{""arrival_equity_gap_min"": ""lower"", ""boat_workload_cv"": ""lower"", ""cvar90_arrival_min"": ""lower"", ""deadline_miss_rate"": ""lower"", ""duplicate_dispatches"": ""lower"", ""fake_dispatches"": ""lower"", ""latent_harm"": ""lower"", ""max_arrival_min"": ""lower"", ""mean_arrival_min"": ""lower"", ""merge_caused_misses"": ""lower"", ""split_trips"": ""lower"", ""total_fleet_workload_min"": ""lower"", ""unique_population_reached_by_deadline_rate"": ""higher"", ""unserved_genuine_incidents"": ""lower""}"
policy,revised_priority,nearest_first,"{""partition"": ""product_cij""}",mean_arrival_min,lower,-96.77614303,123.3418931,-103.3474797,"[-119.26596878427671, -74.8948371908021]",96.77614303,7.071670159e-12,6.364503143e-11,1012,120,27,93,0,-0.7846169751,-0.7212121212,positive means candidate is better,120,4.1.0,test:3000-3039,a7c7a3f7ea63e57f1d98bd42f21c02aa04a69eaa37c824584a2be65f00f2d7e1,"{""numpy"": ""2.0.2"", ""pandas"": ""2.2.2"", ""python-louvain"": ""0.16"", ""scikit-learn"": ""1.6.1"", ""scipy"": ""1.16.3""}","{""additive"": {""calibration_objective"": 0.024220283682757516, ""knn"": 8, ""q"": 0.95}, ""error_model"": ""conservative-v1"", ""product"": {""knn"": 8, ""resolution"": 1.2, ""sigma_geo_m"": 900.0, ""tau_temp_min"": 60.0, ""threshold_quantile"": 0.95, ""track"": ""operational_label_free""}}","{""arrival_equity_gap_min"": ""lower"", ""boat_workload_cv"": ""lower"", ""cvar90_arrival_min"": ""lower"", ""deadline_miss_rate"": ""lower"", ""duplicate_dispatches"": ""lower"", ""fake_dispatches"": ""lower"", ""latent_harm"": ""lower"", ""max_arrival_min"": ""lower"", ""mean_arrival_min"": ""lower"", ""merge_caused_misses"": ""lower"", ""split_trips"": ""lower"", ""total_fleet_workload_min"": ""lower"", ""unique_population_reached_by_deadline_rate"": ""higher"", ""unserved_genuine_incidents"": ""lower""}"
policy,revised_priority,nearest_first,"{""partition"": ""product_cij""}",max_arrival_min,lower,-195.6034272,353.3023526,-114.4363658,"[-261.8954585896667, -133.08190711743288]",195.6034272,8.253390489e-08,5.777373342e-07,1514,120,35,83,2,-0.5536431494,-0.5687224042,positive means candidate is better,120,4.1.0,test:3000-3039,a7c7a3f7ea63e57f1d98bd42f21c02aa04a69eaa37c824584a2be65f00f2d7e1,"{""numpy"": ""2.0.2"", ""pandas"": ""2.2.2"", ""python-louvain"": ""0.16"", ""scikit-learn"": ""1.6.1"", ""scipy"": ""1.16.3""}","{""additive"": {""calibration_objective"": 0.024220283682757516, ""knn"": 8, ""q"": 0.95}, ""error_model"": ""conservative-v1"", ""product"": {""knn"": 8, ""resolution"": 1.2, ""sigma_geo_m"": 900.0, ""tau_temp_min"": 60.0, ""threshold_quantile"": 0.95, ""track"": ""operational_label_free""}}","{""arrival_equity_gap_min"": ""lower"", ""boat_workload_cv"": ""lower"", ""cvar90_arrival_min"": ""lower"", ""deadline_miss_rate"": ""lower"", ""duplicate_dispatches"": ""lower"", ""fake_dispatches"": ""lower"", ""latent_harm"": ""lower"", ""max_arrival_min"": ""lower"", ""mean_arrival_min"": ""lower"", ""merge_caused_misses"": ""lower"", ""split_trips"": ""lower"", ""total_fleet_workload_min"": ""lower"", ""unique_population_reached_by_deadline_rate"": ""higher"", ""unserved_genuine_incidents"": ""lower""}"
policy,revised_priority,nearest_first,"{""partition"": ""product_cij""}",cvar90_arrival_min,lower,-154.1613148,292.6713819,-110.2139678,"[-208.4249586830468, -101.38329640868173]",154.1613148,9.335985752e-07,5.601591451e-06,1757,120,42,78,0,-0.526738603,-0.5159779614,positive means candidate is better,120,4.1.0,test:3000-3039,a7c7a3f7ea63e57f1d98bd42f21c02aa04a69eaa37c824584a2be65f00f2d7e1,"{""numpy"": ""2.0.2"", ""pandas"": ""2.2.2"", ""python-louvain"": ""0.16"", ""scikit-learn"": ""1.6.1"", ""scipy"": ""1.16.3""}","{""additive"": {""calibration_objective"": 0.024220283682757516, ""knn"": 8, ""q"": 0.95}, ""error_model"": ""conservative-v1"", ""product"": {""knn"": 8, ""resolution"": 1.2, ""sigma_geo_m"": 900.0, ""tau_temp_min"": 60.0, ""threshold_quantile"": 0.95, ""track"": ""operational_label_free""}}","{""arrival_equity_gap_min"": ""lower"", ""boat_workload_cv"": ""lower"", ""cvar90_arrival_min"": ""lower"", ""deadline_miss_rate"": ""lower"", ""duplicate_dispatches"": ""lower"", ""fake_dispatches"": ""lower"", ""latent_harm"": ""lower"", ""max_arrival_min"": ""lower"", ""mean_arrival_min"": ""lower"", ""merge_caused_misses"": ""lower"", ""split_trips"": ""lower"", ""total_fleet_workload_min"": ""lower"", ""unique_population_reached_by_deadline_rate"": ""higher"", ""unserved_genuine_incidents"": ""lower""}"
policy,revised_priority,nearest_first,"{""partition"": ""product_cij""}",unique_population_reached_by_deadline_rate,higher,-0.1516442428,0.1677459255,-0.1514619883,"[-0.1809604999671422, -0.12219615021055337]",-0.1516442428,1.602822096e-14,1.602822096e-13,651,120,21,97,2,-0.9040114825,-0.814556331,positive means candidate is better,120,4.1.0,test:3000-3039,a7c7a3f7ea63e57f1d98bd42f21c02aa04a69eaa37c824584a2be65f00f2d7e1,"{""numpy"": ""2.0.2"", ""pandas"": ""2.2.2"", ""python-louvain"": ""0.16"", ""scikit-learn"": ""1.6.1"", ""scipy"": ""1.16.3""}","{""additive"": {""calibration_objective"": 0.024220283682757516, ""knn"": 8, ""q"": 0.95}, ""error_model"": ""conservative-v1"", ""product"": {""knn"": 8, ""resolution"": 1.2, ""sigma_geo_m"": 900.0, ""tau_temp_min"": 60.0, ""threshold_quantile"": 0.95, ""track"": ""operational_label_free""}}","{""arrival_equity_gap_min"": ""lower"", ""boat_workload_cv"": ""lower"", ""cvar90_arrival_min"": ""lower"", ""deadline_miss_rate"": ""lower"", ""duplicate_dispatches"": ""lower"", ""fake_dispatches"": ""lower"", ""latent_harm"": ""lower"", ""max_arrival_min"": ""lower"", ""mean_arrival_min"": ""lower"", ""merge_caused_misses"": ""lower"", ""split_trips"": ""lower"", ""total_fleet_workload_min"": ""lower"", ""unique_population_reached_by_deadline_rate"": ""higher"", ""unserved_genuine_incidents"": ""lower""}"
policy,revised_priority,nearest_first,"{""partition"": ""product_cij""}",total_fleet_workload_min,lower,-5864.839184,1417.025652,-5858.572639,"[-6117.185384961017, -5613.258929161653]",5864.839184,1.971951712e-21,2.760732397e-20,0,120,0,120,0,-4.138837694,-1,positive means candidate is better,120,4.1.0,test:3000-3039,a7c7a3f7ea63e57f1d98bd42f21c02aa04a69eaa37c824584a2be65f00f2d7e1,"{""numpy"": ""2.0.2"", ""pandas"": ""2.2.2"", ""python-louvain"": ""0.16"", ""scikit-learn"": ""1.6.1"", ""scipy"": ""1.16.3""}","{""additive"": {""calibration_objective"": 0.024220283682757516, ""knn"": 8, ""q"": 0.95}, ""error_model"": ""conservative-v1"", ""product"": {""knn"": 8, ""resolution"": 1.2, ""sigma_geo_m"": 900.0, ""tau_temp_min"": 60.0, ""threshold_quantile"": 0.95, ""track"": ""operational_label_free""}}","{""arrival_equity_gap_min"": ""lower"", ""boat_workload_cv"": ""lower"", ""cvar90_arrival_min"": ""lower"", ""deadline_miss_rate"": ""lower"", ""duplicate_dispatches"": ""lower"", ""fake_dispatches"": ""lower"", ""latent_harm"": ""lower"", ""max_arrival_min"": ""lower"", ""mean_arrival_min"": ""lower"", ""merge_caused_misses"": ""lower"", ""split_trips"": ""lower"", ""total_fleet_workload_min"": ""lower"", ""unique_population_reached_by_deadline_rate"": ""higher"", ""unserved_genuine_incidents"": ""lower""}"
policy,revised_priority,nearest_first,"{""partition"": ""product_cij""}",boat_workload_cv,lower,0.04389618389,0.03986405107,0.03311004928,"[0.03674313483004364, 0.0508899816378195]",-0.04389618389,2.579358302e-19,3.353165792e-18,199,120,113,7,0,1.101147092,0.9451790634,positive means candidate is better,120,4.1.0,test:3000-3039,a7c7a3f7ea63e57f1d98bd42f21c02aa04a69eaa37c824584a2be65f00f2d7e1,"{""numpy"": ""2.0.2"", ""pandas"": ""2.2.2"", ""python-louvain"": ""0.16"", ""scikit-learn"": ""1.6.1"", ""scipy"": ""1.16.3""}","{""additive"": {""calibration_objective"": 0.024220283682757516, ""knn"": 8, ""q"": 0.95}, ""error_model"": ""conservative-v1"", ""product"": {""knn"": 8, ""resolution"": 1.2, ""sigma_geo_m"": 900.0, ""tau_temp_min"": 60.0, ""threshold_quantile"": 0.95, ""track"": ""operational_label_free""}}","{""arrival_equity_gap_min"": ""lower"", ""boat_workload_cv"": ""lower"", ""cvar90_arrival_min"": ""lower"", ""deadline_miss_rate"": ""lower"", ""duplicate_dispatches"": ""lower"", ""fake_dispatches"": ""lower"", ""latent_harm"": ""lower"", ""max_arrival_min"": ""lower"", ""mean_arrival_min"": ""lower"", ""merge_caused_misses"": ""lower"", ""split_trips"": ""lower"", ""total_fleet_workload_min"": ""lower"", ""unique_population_reached_by_deadline_rate"": ""higher"", ""unserved_genuine_incidents"": ""lower""}"
policy,revised_priority,nearest_first,"{""partition"": ""product_cij""}",arrival_equity_gap_min,lower,318.9430522,372.6225453,235.5582494,"[253.07926286481424, 385.7611261390595]",-318.9430522,8.512438136e-15,9.363681949e-14,667,120,99,21,0,0.8559413706,0.8162534435,positive means candidate is better,120,4.1.0,test:3000-3039,a7c7a3f7ea63e57f1d98bd42f21c02aa04a69eaa37c824584a2be65f00f2d7e1,"{""numpy"": ""2.0.2"", ""pandas"": ""2.2.2"", ""python-louvain"": ""0.16"", ""scikit-learn"": ""1.6.1"", ""scipy"": ""1.16.3""}","{""additive"": {""calibration_objective"": 0.024220283682757516, ""knn"": 8, ""q"": 0.95}, ""error_model"": ""conservative-v1"", ""product"": {""knn"": 8, ""resolution"": 1.2, ""sigma_geo_m"": 900.0, ""tau_temp_min"": 60.0, ""threshold_quantile"": 0.95, ""track"": ""operational_label_free""}}","{""arrival_equity_gap_min"": ""lower"", ""boat_workload_cv"": ""lower"", ""cvar90_arrival_min"": ""lower"", ""deadline_miss_rate"": ""lower"", ""duplicate_dispatches"": ""lower"", ""fake_dispatches"": ""lower"", ""latent_harm"": ""lower"", ""max_arrival_min"": ""lower"", ""mean_arrival_min"": ""lower"", ""merge_caused_misses"": ""lower"", ""split_trips"": ""lower"", ""total_fleet_workload_min"": ""lower"", ""unique_population_reached_by_deadline_rate"": ""higher"", ""unserved_genuine_incidents"": ""lower""}"
policy,revised_priority,nearest_first,"{""partition"": ""product_cij""}",split_trips,lower,0,0,0,"[0.0, 0.0]",0,1,1,0,120,0,0,120,0,0,positive means candidate is better,120,4.1.0,test:3000-3039,a7c7a3f7ea63e57f1d98bd42f21c02aa04a69eaa37c824584a2be65f00f2d7e1,"{""numpy"": ""2.0.2"", ""pandas"": ""2.2.2"", ""python-louvain"": ""0.16"", ""scikit-learn"": ""1.6.1"", ""scipy"": ""1.16.3""}","{""additive"": {""calibration_objective"": 0.024220283682757516, ""knn"": 8, ""q"": 0.95}, ""error_model"": ""conservative-v1"", ""product"": {""knn"": 8, ""resolution"": 1.2, ""sigma_geo_m"": 900.0, ""tau_temp_min"": 60.0, ""threshold_quantile"": 0.95, ""track"": ""operational_label_free""}}","{""arrival_equity_gap_min"": ""lower"", ""boat_workload_cv"": ""lower"", ""cvar90_arrival_min"": ""lower"", ""deadline_miss_rate"": ""lower"", ""duplicate_dispatches"": ""lower"", ""fake_dispatches"": ""lower"", ""latent_harm"": ""lower"", ""max_arrival_min"": ""lower"", ""mean_arrival_min"": ""lower"", ""merge_caused_misses"": ""lower"", ""split_trips"": ""lower"", ""total_fleet_workload_min"": ""lower"", ""unique_population_reached_by_deadline_rate"": ""higher"", ""unserved_genuine_incidents"": ""lower""}"
policy,revised_priority,nearest_first,"{""partition"": ""product_cij""}",merge_caused_misses,lower,0,0,0,"[0.0, 0.0]",0,1,1,0,120,0,0,120,0,0,positive means candidate is better,120,4.1.0,test:3000-3039,a7c7a3f7ea63e57f1d98bd42f21c02aa04a69eaa37c824584a2be65f00f2d7e1,"{""numpy"": ""2.0.2"", ""pandas"": ""2.2.2"", ""python-louvain"": ""0.16"", ""scikit-learn"": ""1.6.1"", ""scipy"": ""1.16.3""}","{""additive"": {""calibration_objective"": 0.024220283682757516, ""knn"": 8, ""q"": 0.95}, ""error_model"": ""conservative-v1"", ""product"": {""knn"": 8, ""resolution"": 1.2, ""sigma_geo_m"": 900.0, ""tau_temp_min"": 60.0, ""threshold_quantile"": 0.95, ""track"": ""operational_label_free""}}","{""arrival_equity_gap_min"": ""lower"", ""boat_workload_cv"": ""lower"", ""cvar90_arrival_min"": ""lower"", ""deadline_miss_rate"": ""lower"", ""duplicate_dispatches"": ""lower"", ""fake_dispatches"": ""lower"", ""latent_harm"": ""lower"", ""max_arrival_min"": ""lower"", ""mean_arrival_min"": ""lower"", ""merge_caused_misses"": ""lower"", ""split_trips"": ""lower"", ""total_fleet_workload_min"": ""lower"", ""unique_population_reached_by_deadline_rate"": ""higher"", ""unserved_genuine_incidents"": ""lower""}"
policy,revised_priority,nearest_first,"{""partition"": ""product_cij""}",fake_dispatches,lower,0,0,0,"[0.0, 0.0]",0,1,1,0,120,0,0,120,0,0,positive means candidate is better,120,4.1.0,test:3000-3039,a7c7a3f7ea63e57f1d98bd42f21c02aa04a69eaa37c824584a2be65f00f2d7e1,"{""numpy"": ""2.0.2"", ""pandas"": ""2.2.2"", ""python-louvain"": ""0.16"", ""scikit-learn"": ""1.6.1"", ""scipy"": ""1.16.3""}","{""additive"": {""calibration_objective"": 0.024220283682757516, ""knn"": 8, ""q"": 0.95}, ""error_model"": ""conservative-v1"", ""product"": {""knn"": 8, ""resolution"": 1.2, ""sigma_geo_m"": 900.0, ""tau_temp_min"": 60.0, ""threshold_quantile"": 0.95, ""track"": ""operational_label_free""}}","{""arrival_equity_gap_min"": ""lower"", ""boat_workload_cv"": ""lower"", ""cvar90_arrival_min"": ""lower"", ""deadline_miss_rate"": ""lower"", ""duplicate_dispatches"": ""lower"", ""fake_dispatches"": ""lower"", ""latent_harm"": ""lower"", ""max_arrival_min"": ""lower"", ""mean_arrival_min"": ""lower"", ""merge_caused_misses"": ""lower"", ""split_trips"": ""lower"", ""total_fleet_workload_min"": ""lower"", ""unique_population_reached_by_deadline_rate"": ""higher"", ""unserved_genuine_incidents"": ""lower""}"
policy,revised_priority,nearest_first,"{""partition"": ""product_cij""}",duplicate_dispatches,lower,0,0,0,"[0.0, 0.0]",0,1,1,0,120,0,0,120,0,0,positive means candidate is better,120,4.1.0,test:3000-3039,a7c7a3f7ea63e57f1d98bd42f21c02aa04a69eaa37c824584a2be65f00f2d7e1,"{""numpy"": ""2.0.2"", ""pandas"": ""2.2.2"", ""python-louvain"": ""0.16"", ""scikit-learn"": ""1.6.1"", ""scipy"": ""1.16.3""}","{""additive"": {""calibration_objective"": 0.024220283682757516, ""knn"": 8, ""q"": 0.95}, ""error_model"": ""conservative-v1"", ""product"": {""knn"": 8, ""resolution"": 1.2, ""sigma_geo_m"": 900.0, ""tau_temp_min"": 60.0, ""threshold_quantile"": 0.95, ""track"": ""operational_label_free""}}","{""arrival_equity_gap_min"": ""lower"", ""boat_workload_cv"": ""lower"", ""cvar90_arrival_min"": ""lower"", ""deadline_miss_rate"": ""lower"", ""duplicate_dispatches"": ""lower"", ""fake_dispatches"": ""lower"", ""latent_harm"": ""lower"", ""max_arrival_min"": ""lower"", ""mean_arrival_min"": ""lower"", ""merge_caused_misses"": ""lower"", ""split_trips"": ""lower"", ""total_fleet_workload_min"": ""lower"", ""unique_population_reached_by_deadline_rate"": ""higher"", ""unserved_genuine_incidents"": ""lower""}"
policy,revised_priority,nearest_first,"{""partition"": ""product_cij""}",unserved_genuine_incidents,lower,0,0,0,"[0.0, 0.0]",0,1,1,0,120,0,0,120,0,0,positive means candidate is better,120,4.1.0,test:3000-3039,a7c7a3f7ea63e57f1d98bd42f21c02aa04a69eaa37c824584a2be65f00f2d7e1,"{""numpy"": ""2.0.2"", ""pandas"": ""2.2.2"", ""python-louvain"": ""0.16"", ""scikit-learn"": ""1.6.1"", ""scipy"": ""1.16.3""}","{""additive"": {""calibration_objective"": 0.024220283682757516, ""knn"": 8, ""q"": 0.95}, ""error_model"": ""conservative-v1"", ""product"": {""knn"": 8, ""resolution"": 1.2, ""sigma_geo_m"": 900.0, ""tau_temp_min"": 60.0, ""threshold_quantile"": 0.95, ""track"": ""operational_label_free""}}","{""arrival_equity_gap_min"": ""lower"", ""boat_workload_cv"": ""lower"", ""cvar90_arrival_min"": ""lower"", ""deadline_miss_rate"": ""lower"", ""duplicate_dispatches"": ""lower"", ""fake_dispatches"": ""lower"", ""latent_harm"": ""lower"", ""max_arrival_min"": ""lower"", ""mean_arrival_min"": ""lower"", ""merge_caused_misses"": ""lower"", ""split_trips"": ""lower"", ""total_fleet_workload_min"": ""lower"", ""unique_population_reached_by_deadline_rate"": ""higher"", ""unserved_genuine_incidents"": ""lower""}"
policy,revised_priority,first_report_fifo,"{""partition"": ""product_cij""}",latent_harm,lower,724.1255801,428.8926918,634.6663677,"[648.7206618960736, 799.282358631808]",-724.1255801,1.971951712e-21,2.760732397e-20,0,120,120,0,0,1.688360734,1,positive means candidate is better,120,4.1.0,test:3000-3039,a7c7a3f7ea63e57f1d98bd42f21c02aa04a69eaa37c824584a2be65f00f2d7e1,"{""numpy"": ""2.0.2"", ""pandas"": ""2.2.2"", ""python-louvain"": ""0.16"", ""scikit-learn"": ""1.6.1"", ""scipy"": ""1.16.3""}","{""additive"": {""calibration_objective"": 0.024220283682757516, ""knn"": 8, ""q"": 0.95}, ""error_model"": ""conservative-v1"", ""product"": {""knn"": 8, ""resolution"": 1.2, ""sigma_geo_m"": 900.0, ""tau_temp_min"": 60.0, ""threshold_quantile"": 0.95, ""track"": ""operational_label_free""}}","{""arrival_equity_gap_min"": ""lower"", ""boat_workload_cv"": ""lower"", ""cvar90_arrival_min"": ""lower"", ""deadline_miss_rate"": ""lower"", ""duplicate_dispatches"": ""lower"", ""fake_dispatches"": ""lower"", ""latent_harm"": ""lower"", ""max_arrival_min"": ""lower"", ""mean_arrival_min"": ""lower"", ""merge_caused_misses"": ""lower"", ""split_trips"": ""lower"", ""total_fleet_workload_min"": ""lower"", ""unique_population_reached_by_deadline_rate"": ""higher"", ""unserved_genuine_incidents"": ""lower""}"
policy,revised_priority,first_report_fifo,"{""partition"": ""product_cij""}",deadline_miss_rate,lower,0.09427083333,0.1093080778,0.0625,"[0.075, 0.11458333333333333]",-0.09427083333,5.938987283e-14,4.751189826e-13,119,120,77,7,36,0.8624324502,0.9333333333,positive means candidate is better,120,4.1.0,test:3000-3039,a7c7a3f7ea63e57f1d98bd42f21c02aa04a69eaa37c824584a2be65f00f2d7e1,"{""numpy"": ""2.0.2"", ""pandas"": ""2.2.2"", ""python-louvain"": ""0.16"", ""scikit-learn"": ""1.6.1"", ""scipy"": ""1.16.3""}","{""additive"": {""calibration_objective"": 0.024220283682757516, ""knn"": 8, ""q"": 0.95}, ""error_model"": ""conservative-v1"", ""product"": {""knn"": 8, ""resolution"": 1.2, ""sigma_geo_m"": 900.0, ""tau_temp_min"": 60.0, ""threshold_quantile"": 0.95, ""track"": ""operational_label_free""}}","{""arrival_equity_gap_min"": ""lower"", ""boat_workload_cv"": ""lower"", ""cvar90_arrival_min"": ""lower"", ""deadline_miss_rate"": ""lower"", ""duplicate_dispatches"": ""lower"", ""fake_dispatches"": ""lower"", ""latent_harm"": ""lower"", ""max_arrival_min"": ""lower"", ""mean_arrival_min"": ""lower"", ""merge_caused_misses"": ""lower"", ""split_trips"": ""lower"", ""total_fleet_workload_min"": ""lower"", ""unique_population_reached_by_deadline_rate"": ""higher"", ""unserved_genuine_incidents"": ""lower""}"
policy,revised_priority,first_report_fifo,"{""partition"": ""product_cij""}",mean_arrival_min,lower,743.1761404,407.9323311,645.7055315,"[670.1051651075306, 814.6340498332539]",-743.1761404,1.971951712e-21,2.760732397e-20,0,120,120,0,0,1.821812305,1,positive means candidate is better,120,4.1.0,test:3000-3039,a7c7a3f7ea63e57f1d98bd42f21c02aa04a69eaa37c824584a2be65f00f2d7e1,"{""numpy"": ""2.0.2"", ""pandas"": ""2.2.2"", ""python-louvain"": ""0.16"", ""scikit-learn"": ""1.6.1"", ""scipy"": ""1.16.3""}","{""additive"": {""calibration_objective"": 0.024220283682757516, ""knn"": 8, ""q"": 0.95}, ""error_model"": ""conservative-v1"", ""product"": {""knn"": 8, ""resolution"": 1.2, ""sigma_geo_m"": 900.0, ""tau_temp_min"": 60.0, ""threshold_quantile"": 0.95, ""track"": ""operational_label_free""}}","{""arrival_equity_gap_min"": ""lower"", ""boat_workload_cv"": ""lower"", ""cvar90_arrival_min"": ""lower"", ""deadline_miss_rate"": ""lower"", ""duplicate_dispatches"": ""lower"", ""fake_dispatches"": ""lower"", ""latent_harm"": ""lower"", ""max_arrival_min"": ""lower"", ""mean_arrival_min"": ""lower"", ""merge_caused_misses"": ""lower"", ""split_trips"": ""lower"", ""total_fleet_workload_min"": ""lower"", ""unique_population_reached_by_deadline_rate"": ""higher"", ""unserved_genuine_incidents"": ""lower""}"
policy,revised_priority,first_report_fifo,"{""partition"": ""product_cij""}",max_arrival_min,lower,1429.376585,873.597771,1279.82,"[1275.1573107772447, 1587.473163070227]",-1429.376585,1.971951712e-21,2.760732397e-20,0,120,120,0,0,1.636195321,1,positive means candidate is better,120,4.1.0,test:3000-3039,a7c7a3f7ea63e57f1d98bd42f21c02aa04a69eaa37c824584a2be65f00f2d7e1,"{""numpy"": ""2.0.2"", ""pandas"": ""2.2.2"", ""python-louvain"": ""0.16"", ""scikit-learn"": ""1.6.1"", ""scipy"": ""1.16.3""}","{""additive"": {""calibration_objective"": 0.024220283682757516, ""knn"": 8, ""q"": 0.95}, ""error_model"": ""conservative-v1"", ""product"": {""knn"": 8, ""resolution"": 1.2, ""sigma_geo_m"": 900.0, ""tau_temp_min"": 60.0, ""threshold_quantile"": 0.95, ""track"": ""operational_label_free""}}","{""arrival_equity_gap_min"": ""lower"", ""boat_workload_cv"": ""lower"", ""cvar90_arrival_min"": ""lower"", ""deadline_miss_rate"": ""lower"", ""duplicate_dispatches"": ""lower"", ""fake_dispatches"": ""lower"", ""latent_harm"": ""lower"", ""max_arrival_min"": ""lower"", ""mean_arrival_min"": ""lower"", ""merge_caused_misses"": ""lower"", ""split_trips"": ""lower"", ""total_fleet_workload_min"": ""lower"", ""unique_population_reached_by_deadline_rate"": ""higher"", ""unserved_genuine_incidents"": ""lower""}"
